lat,lon,total_pm25_emissions,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_2_Agriculture_livestock,HTAPv3_8_3_Agriculture_crops
13.15,77.25,171.1223317500244,0.0,0.02712768130004406,0.17307239770889282,8.760515213012695,24.521648406982422,7.33745813369751,0.00011544428707566112,19.99515724182129,0.48834919929504395,0.0,0.27624163031578064,99.9104995727539,4.7916964831529185e-06,8.623627662658691,0.6614170670509338,0.3470973074436188
13.15,77.35,206.5206764764298,0.0,0.038469597697257996,0.1999259740114212,10.793807029724121,30.213058471679688,9.0404634475708,0.0007464569644071162,23.320152282714844,0.28850969672203064,0.0,0.3403565585613251,123.0994873046875,4.5731154386885464e-05,8.114070892333984,0.7333319187164307,0.33825111389160156
13.15,77.45,205.2554726765793,0.0,0.0757683739066124,0.11299619823694229,10.793807029724121,30.213058471679688,9.0404634475708,0.0001229214103659615,23.320152282714844,0.7405979037284851,0.0,0.3403565585613251,123.0994873046875,2.104032137140166e-05,6.596714019775391,0.6131904125213623,0.3087367117404938
13.15,77.55,745.8232518741424,0.0,0.1338084191083908,0.03272436186671257,71.16143035888672,331.1766357421875,59.60197448730469,0.0010418565943837166,71.14453125,0.9484453201293945,0.0,2.243903160095215,202.72802734375,0.00015399600670207292,5.780539512634277,0.5932956337928772,0.2767404317855835
13.15,77.65,748.695187561505,0.0,0.14126640558242798,0.0,71.16143035888672,331.1766357421875,59.60197448730469,0.0017080979887396097,71.14453125,1.2197110652923584,0.0,2.243903160095215,202.72802734375,0.0002597123966552317,8.257258415222168,0.647185206413269,0.37129631638526917
13.15,77.75,514.2101517566753,0.0,0.030822359025478363,0.0,42.0631103515625,216.73025512695312,35.230384826660156,0.00010238619870506227,49.80754470825195,0.9232540726661682,0.0,1.326358437538147,158.6969451904297,7.914552043075673e-06,8.28709888458252,0.7689492106437683,0.3453182876110077
13.15,77.85,279.6154712069656,0.0,0.07385700196027756,0.021524524316191673,12.964801788330078,102.28390502929688,10.85880184173584,0.0005954661755822599,28.470565795898438,0.9449222683906555,0.0,0.4088134765625,114.66584777832031,3.3953645470319316e-05,7.80519962310791,0.7845888733863831,0.3320137858390808
13.15,77.95,277.7765250339871,0.0,0.03658488020300865,0.02748432196676731,12.964801788330078,102.28390502929688,10.85880184173584,0.0006645191460847855,28.470565795898438,0.27124840021133423,0.0,0.4088134765625,114.66584777832031,4.289147909730673e-05,6.733638763427734,0.6553595662117004,0.3987659811973572
13.25,77.05,181.81333820149302,0.0,0.00870751217007637,0.0844489112496376,12.357137680053711,34.58899688720703,10.349846839904785,0.0,18.218843460083008,0.4168342053890228,0.0,0.38965243101119995,97.01395416259766,0.0,7.762224197387695,0.15646560490131378,0.4662263095378876
13.25,77.15,182.98179543939477,0.0,0.036971163004636765,0.2013251930475235,12.357137680053711,34.58899688720703,10.349846839904785,0.00027514377143234015,18.218843460083008,0.6452540755271912,0.0,0.38965243101119995,97.01395416259766,1.867536047939211e-05,8.476146697998047,0.19360919296741486,0.5097638368606567
13.25,77.25,169.81693799631103,0.0,0.049696195870637894,0.10025686770677567,10.159562110900879,28.4377384185791,8.509243965148926,0.0002867197908926755,18.622697830200195,0.5210543870925903,0.0,0.320357084274292,93.90875244140625,3.8529953599208966e-05,8.29878044128418,0.5639963746070862,0.3244766294956207
