lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_3_Agriculture_crops,total_so2_emissions
13.45,77.05,0.0,0.050399407744407654,0.0,168.33702087402344,76.19313049316406,22.734031677246094,0.0,1.5106477737426758,0.0,0.0,1.8731967210769653,56.151763916015625,0.0,0.5882739424705505,0.0,327.4384648054838
13.45,77.15,0.0,0.04606703296303749,0.3958739936351776,168.33702087402344,76.19313049316406,22.734031677246094,0.0,1.5106477737426758,0.0,0.0,1.8731967210769653,56.151763916015625,0.0,0.6104432344436646,0.0,327.85217571631074
13.45,77.25,0.0,0.4991472661495209,0.47665074467658997,108.17456817626953,48.96224594116211,14.609045028686523,0.0,1.3096271753311157,0.0,0.0,1.2037297487258911,38.41923522949219,0.0,0.5885776281356812,0.0,214.24282693862915
13.45,77.35,0.0,0.24105601012706757,0.0,48.01209259033203,21.731351852416992,6.48406457901001,0.0,1.1086065769195557,0.0,0.0,0.5342620611190796,20.68669891357422,0.0,0.46498799324035645,0.0,99.26312057673931
13.45,77.45,0.0,0.08675554394721985,0.0,48.01209259033203,21.731351852416992,6.48406457901001,0.0,1.1086065769195557,0.0,0.0,0.5342620611190796,20.68669891357422,0.0,0.4607106149196625,0.0,99.10454273223877
13.45,77.55,0.0,0.023188196122646332,0.0,93.97980499267578,67.34742736816406,12.692031860351562,0.0,1.4296458959579468,0.0,0.0,1.0457748174667358,40.49253845214844,0.0,0.4466332197189331,0.0,217.4570448026061
13.45,77.65,0.0,0.48116886615753174,0.0,93.97980499267578,67.34742736816406,12.692031860351562,0.0,1.4296458959579468,0.0,0.0,1.0457748174667358,40.49253845214844,0.0,0.3964269161224365,0.0,217.8648191690445
13.45,77.75,0.0,0.3382704257965088,0.0408446379005909,96.60848236083984,56.132205963134766,13.047038078308105,0.0,1.2417144775390625,0.0,0.0,1.0750259160995483,41.62514114379883,0.0,0.2778271734714508,0.0,210.3865501768887
13.45,77.85,0.0,0.0,0.04187723994255066,99.2371597290039,44.91697692871094,13.402040481567383,0.0,1.0537835359573364,0.0,0.0,1.1042768955230713,42.75773620605469,0.0,0.4036754071712494,0.0,202.91752642393112
13.45,77.95,0.0,0.0,0.0,99.2371597290039,44.91697692871094,13.402040481567383,0.0,1.0537835359573364,0.0,0.0,1.1042768955230713,42.75773620605469,0.0,0.406472384929657,0.0,202.87844616174698
