lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_3_Agriculture_crops,total_co_emissions
13.25,77.25,0.0,0.49696195125579834,0.551412045955658,4.928187847137451,293.0527648925781,0.9986661076545715,0.0,326.700927734375,0.0,0.0,0.8351287245750427,1359.45458984375,0.0,121.16448974609375,0.0,2108.1831288933754
13.25,77.35,0.0,0.09521075338125229,0.5842476487159729,3.862189769744873,229.66360473632812,0.7826483249664307,0.0,338.88677978515625,0.0,0.0,0.6544851660728455,1283.0682373046875,0.0,110.88334655761719,0.0,1968.4807500466704
13.25,77.45,0.0,1.34962797164917,0.3500279486179352,3.862189769744873,229.66360473632812,0.7826483249664307,0.0,338.88677978515625,0.0,0.0,0.6544851660728455,1283.0682373046875,0.0,92.89016723632812,0.0,1951.5077682435513
13.25,77.55,0.0,0.20636636018753052,0.0,19.69499969482422,2103.644287109375,3.9910669326782227,0.0,1080.4052734375,0.0,0.0,3.3375065326690674,2692.1259765625,0.0,94.21475982666016,0.0,5997.620236456394
13.25,77.65,0.0,0.9887664914131165,0.0,19.69499969482422,2103.644287109375,3.9910669326782227,0.0,1080.4052734375,0.0,0.0,3.3375065326690674,2692.1259765625,0.0,112.36882781982422,0.0,6016.556704580784
13.25,77.75,0.0,0.5372760891914368,0.0,12.705636024475098,1417.19189453125,2.574716806411743,0.0,717.8970336914062,0.0,0.0,2.153092622756958,2190.602783203125,0.0,113.8025894165039,0.0,4457.46502238512
13.25,77.85,0.0,0.03038867563009262,0.0,5.716273784637451,730.7393798828125,1.1583667993545532,0.0,355.3885192871094,0.0,0.0,0.9686774015426636,1689.07958984375,0.0,81.41749572753906,0.0,2864.4986914023757
13.25,77.95,0.0,0.7236335873603821,0.06573276221752167,5.716273784637451,730.7393798828125,1.1583667993545532,0.0,355.3885192871094,0.0,0.0,0.9686774015426636,1689.07958984375,0.0,81.98065185546875,0.0,2865.820825204253
13.35,77.05,0.0,0.4278780519962311,0.8737127780914307,8.725139617919922,518.8369750976562,1.768094539642334,0.0,352.4410400390625,0.0,0.0,1.4785585403442383,1787.594970703125,0.0,116.68621826171875,0.0,2788.8325876295567
13.35,77.15,0.0,0.041801515966653824,0.0,8.725139617919922,518.8369750976562,1.768094539642334,0.0,352.4410400390625,0.0,0.0,1.4785585403442383,1787.594970703125,0.0,102.93499755859375,0.0,2773.8215776123106
