lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_2_Agriculture_livestock,HTAPv3_8_3_Agriculture_crops,total_pm10_emissions
13.15,77.05,0.0,0.009256619960069656,0.0025036679580807686,11.49119758605957,31.498987197875977,7.044713497161865,0.0,16.88753890991211,0.7112853527069092,0.0,0.22526668012142181,80.8926010131836,2.2637400434177835e-06,7.200065612792969,1.1040972471237183,0.6537062525749207,157.72122190117125
13.15,77.15,0.0,0.015108718536794186,0.02312951721251011,11.49119758605957,31.498987197875977,7.044713497161865,8.15817984403111e-05,16.88753890991211,0.7847129106521606,0.0,0.22526668012142181,80.8926010131836,2.2744441594113596e-05,7.646862983703613,3.058751344680786,0.4674552381038666,160.0364299234443
13.15,77.25,0.0,0.02712768130004406,0.17307239770889282,14.964396476745605,41.01950454711914,9.173968315124512,0.00011544428707566112,20.25795555114746,0.8988357186317444,0.0,0.29335319995880127,105.3422622680664,3.1799394491827115e-05,9.087750434875488,3.8749802112579346,0.5505698323249817,205.66392387794258
13.15,77.35,0.0,0.038469597697257996,0.1999259740114212,18.437593460083008,50.540035247802734,11.30322265625,0.0007464569644071162,23.628376007080078,0.5300821661949158,0.0,0.36143970489501953,129.7919464111328,0.00030348842847160995,8.55077075958252,4.304243564605713,0.5365501046180725,248.22370559934643
13.15,77.45,0.0,0.0757683739066124,0.11299619823694229,18.437593460083008,50.540035247802734,11.30322265625,0.0001229214103659615,23.628376007080078,1.3638031482696533,0.0,0.36143970489501953,129.7919464111328,0.0001396320149069652,6.9530839920043945,3.582564115524292,0.48969221115112305,246.64078407976194
13.15,77.55,0.0,0.1338084191083908,0.03272436186671257,121.55537414550781,537.3031616210938,74.51988983154297,0.0010418565943837166,72.13360595703125,1.745347261428833,0.0,2.382899045944214,237.7169189453125,0.0010219753021374345,6.092820167541504,3.4601757526397705,0.438991516828537,1057.5177808577428
13.15,77.65,0.0,0.14126640558242798,0.0,121.55537414550781,537.3031616210938,74.51988983154297,0.0017080979887396097,72.13360595703125,2.2483630180358887,0.0,2.382899045944214,237.7169189453125,0.001723548281006515,8.703348159790039,3.7863473892211914,0.5888280868530273,1061.0834342521848
13.15,77.75,0.0,0.030822359025478363,0.0,71.85069274902344,350.0299377441406,44.04827880859375,0.00010238619870506227,50.48821258544922,1.6984270811080933,0.0,1.4085181951522827,179.96173095703125,5.2523882914101705e-05,8.733095169067383,4.516199588775635,0.5477389097213745,713.3138090571701
13.15,77.85,0.0,0.07385700196027756,0.021524524316191673,22.146005630493164,162.75672912597656,13.576675415039062,0.0005954661755822599,28.842815399169922,1.7405190467834473,0.0,0.43413710594177246,122.20647430419922,0.00022532879665959626,8.225265502929688,4.6133646965026855,0.5267089605331421,365.1648975088174
13.15,77.95,0.0,0.03658488020300865,0.02748432196676731,22.146005630493164,162.75672912597656,13.576675415039062,0.0006645191460847855,28.842815399169922,0.497568279504776,0.0,0.43413710594177246,122.20647430419922,0.0002846436109393835,7.083248138427734,3.84531569480896,0.6320663094520569,362.08605376794003
13.25,77.05,0.0,0.00870751217007637,0.0844489112496376,21.10801887512207,57.86003875732422,12.940336227416992,0.0,18.457523345947266,0.7687186598777771,0.0,0.4137890934944153,104.01698303222656,0.0,8.180455207824707,0.8486809134483337,0.7389048933982849,225.42660542950034
